    IVox Add Points,     Incremental Mapping,     ObsModel (IEKF Build Jacobian),     ObsModel (Lidar Match), Downsample PointCloud, IEKF Solve and Update, Laser Mapping Single Run, Preprocess (Livox), Undistort Pcl, 
,,0.072065,1.59315,,,,,,
,,0.043688,0.099139,,,,,,
,,0.042237,1.30098,,,,,,
,,0.044476,0.087446,,,,,,
,,0.048845,1.44312,,,,,,
,,0.060431,0.097581,,,,,,
,,0.046874,1.38927,,,,,,
,,0.043267,0.095194,,,,,,
,,0.042467,1.49137,,,,,,
,,0.034661,0.09635,,,,,,
,,0.050608,1.29014,,,,,,
,,0.04524,0.088006,,,,,,
,,0.043637,1.44871,,,,,,
,,0.037619,0.096001,,,,,,
,,0.040074,1.06827,,,,,,
,,0.051216,0.087598,,,,,,
,,0.070948,1.74043,,,,,,
,,0.046888,0.089017,,,,,,
,,0.041246,1.24062,,,,,,
,,0.044992,0.08895,,,,,,
,,0.044474,1.4141,,,,,,
,,0.106891,0.122941,,,,,,
,,0.059384,1.37531,,,,,,
,,0.047628,0.093658,,,,,,
,,0.137816,1.68562,,,,,,
,,0.041953,0.077092,,,,,,
,,0.206914,1.28864,,,,,,
,,0.146943,0.099203,,,,,,
,,1.39248,2.29549,,,,,,
,,0.145138,0.759116,,,,,,
,,0.044044,1.72708,,,,,,
,,0.040378,0.163791,,,,,,
,,0.066952,1.72528,,,,,,
,,0.055096,0.09107,,,,,,
,,0.161625,2.4326,,,,,,
,,0.069925,0.105318,,,,,,
,,0.049851,2.12042,,,,,,
,,0.233539,0.857178,,,,,,
,,0.055042,2.43237,,,,,,
,,0.036792,0.086198,,,,,,
,,0.044671,1.57246,,,,,,
,,0.160804,0.103441,,,,,,
,,0.346081,1.74545,,,,,,
,,0.216366,0.093051,,,,,,
,,0.131547,1.59404,,,,,,
,,0.035813,0.09168,,,,,,
,,0.148652,2.30178,,,,,,
,,0.053798,0.094323,,,,,,
,,0.049524,1.91969,,,,,,
,,0.038176,0.082791,,,,,,
,,0.137273,1.17364,,,,,,
,,0.264758,0.085719,,,,,,
,,0.132066,1.75775,,,,,,
,,0.058469,0.103867,,,,,,
,,0.277475,1.57329,,,,,,
,,0.108825,0.102916,,,,,,
,,0.05554,1.70915,,,,,,
,,0.060048,0.127309,,,,,,
,,0.05273,1.59278,,,,,,
,,0.064335,0.092722,,,,,,
,,0.116279,1.80004,,,,,,
,,0.052952,0.103214,,,,,,
,,0.043136,1.27215,,,,,,
,,0.298684,1.60693,,,,,,
,,0.131158,0.103376,,,,,,
,,0.113679,1.39604,,,,,,
,,0.047374,0.080617,,,,,,
,,0.065944,1.61377,,,,,,
,,0.041233,0.089225,,,,,,
,,0.11855,1.52202,,,,,,
,,0.05841,0.077468,,,,,,
,,0.189317,1.78326,,,,,,
,,0.171088,0.072496,,,,,,
,,0.100839,1.39887,,,,,,
,,0.059091,0.0751,,,,,,
,,0.06544,1.46825,,,,,,
,,0.078196,0.119371,,,,,,
,,0.056651,1.47832,,,,,,
,,0.046955,0.079249,,,,,,
,,0.056156,1.99648,,,,,,
,,0.060866,0.10676,,,,,,
,,0.288645,1.5693,,,,,,
,,0.043298,0.11301,,,,,,
,,0.044914,1.48528,,,,,,
,,0.049804,0.122896,,,,,,
,,0.09198,1.59087,,,,,,
,,0.212772,0.079976,,,,,,
,,0.186167,1.78567,,,,,,
,,0.074454,0.088808,,,,,,
,,0.212673,1.5971,,,,,,
,,0.066923,0.103001,,,,,,
,,0.050917,2.17214,,,,,,
,,0.066031,0.081073,,,,,,
,,0.170408,1.56859,,,,,,
,,0.190984,0.109099,,,,,,
,,0.30965,1.90746,,,,,,
,,0.199587,0.088671,,,,,,
,,0.172983,2.06492,,,,,,
,,0.062512,0.076436,,,,,,
,,0.130736,1.72016,,,,,,
,,0.068569,0.092213,,,,,,
,,0.062387,1.55022,,,,,,
,,0.043962,1.36038,,,,,,
,,0.066466,0.125757,,,,,,
,,0.136048,1.36558,,,,,,
,,0.054137,0.076871,,,,,,
,,0.14763,2.01959,,,,,,
,,0.0412,0.126606,,,,,,
,,0.039986,1.35563,,,,,,
,,0.072663,0.112179,,,,,,
,,0.273961,1.64361,,,,,,
,,0.034215,0.296005,,,,,,
,,0.04418,1.53293,,,,,,
,,0.104478,0.438709,,,,,,
,,0.044864,1.47717,,,,,,
,,0.066878,0.146507,,,,,,
,,0.045513,1.37344,,,,,,
,,0.081247,0.087163,,,,,,
,,0.043204,1.47105,,,,,,
,,0.06201,0.108195,,,,,,
,,0.040445,1.20124,,,,,,
,,0.186521,0.101949,,,,,,
,,0.049308,1.43788,,,,,,
,,0.109125,0.139262,,,,,,
,,0.074439,1.47826,,,,,,
,,0.166109,0.093578,,,,,,
,,0.149093,1.60877,,,,,,
,,0.048886,0.118649,,,,,,
,,0.038376,1.27819,,,,,,
,,0.057172,0.094222,,,,,,
,,0.042348,1.45262,,,,,,
,,0.196146,0.104596,,,,,,
,,0.097712,1.999,,,,,,
,,0.048107,0.085703,,,,,,
,,0.062776,1.80004,,,,,,
,,0.056425,0.098928,,,,,,
,,0.058835,3.02104,,,,,,
,,0.066395,0.173369,,,,,,
,,0.286272,2.02951,,,,,,
,,0.059113,0.092717,,,,,,
,,0.132367,1.60801,,,,,,
,,0.216927,0.080332,,,,,,
,,0.046527,3.06535,,,,,,
,,0.060083,0.096521,,,,,,
,,0.146661,1.56272,,,,,,
,,0.079666,0.095606,,,,,,
,,0.34643,1.67872,,,,,,
,,0.060001,0.108974,,,,,,
,,0.064966,1.33265,,,,,,
,,0.212246,0.121957,,,,,,
,,0.156583,1.69932,,,,,,
,,0.081782,0.083064,,,,,,
,,0.040407,1.36282,,,,,,
,,0.052523,0.093615,,,,,,
,,0.149787,1.60283,,,,,,
,,0.041899,0.110341,,,,,,
,,0.042848,1.38568,,,,,,
,,0.047156,0.094648,,,,,,
,,0.044107,1.39121,,,,,,
,,0.058256,0.08754,,,,,,
,,0.197264,1.65624,,,,,,
,,0.138421,0.074164,,,,,,
,,0.048554,1.52752,,,,,,
,,0.048608,0.083279,,,,,,
,,0.087559,1.35345,,,,,,
,,0.062351,0.101081,,,,,,
,,0.101509,1.9316,,,,,,
,,0.053744,0.099014,,,,,,
,,0.041012,1.37902,,,,,,
,,0.058871,0.090026,,,,,,
,,0.278354,1.77283,,,,,,
,,0.061528,0.101272,,,,,,
,,0.139842,1.61876,,,,,,
,,0.047393,0.071072,,,,,,
,,0.059341,1.6339,,,,,,
,,0.056364,0.089492,,,,,,
,,0.077983,0.078577,,,,,,
,,0.121399,1.79123,,,,,,
,,0.059155,1.79622,,,,,,
,,0.064624,0.080974,,,,,,
,,0.052055,1.6478,,,,,,
,,0.047093,0.088608,,,,,,
,,0.044054,1.35141,,,,,,
,,0.16231,0.112526,,,,,,
,,0.057515,1.28367,,,,,,
,,0.051367,0.093671,,,,,,
,,0.041692,1.3573,,,,,,
,,0.065836,0.093794,,,,,,
,,0.042112,1.16773,,,,,,
,,0.061873,0.097076,,,,,,
,,0.042404,1.27239,,,,,,
,,0.058697,0.088964,,,,,,
,,0.042903,1.09382,,,,,,
,,0.047875,0.078535,,,,,,
,,0.042795,1.33268,,,,,,
,,0.064035,0.093221,,,,,,
,,0.041755,1.16631,,,,,,
,,0.045011,0.09815,,,,,,
,,0.041614,1.40724,,,,,,
,,0.053431,0.087658,,,,,,
,,0.058778,0.071275,,,,,,
,,0.041231,1.1779,,,,,,
,,0.123425,1.54099,,,,,,
,,0.04279,0.080177,,,,,,
,,0.037262,1.17975,,,,,,
,,0.041855,0.084032,,,,,,
,,0.065551,1.22915,,,,,,
,,0.067366,0.091429,,,,,,
,,0.053614,1.32995,,,,,,
,,0.044779,0.076113,,,,,,
,,0.067035,1.35597,,,,,,
,,0.159816,0.13552,,,,,,
,,0.041468,1.28684,,,,,,
,,0.047806,0.089956,,,,,,
,,0.044659,1.31874,,,,,,
,,0.043558,0.09164,,,,,,
,,0.040409,1.31189,,,,,,
,,0.075274,0.080186,,,,,,
,,0.042885,1.40594,,,,,,
,,0.049989,0.091475,,,,,,
,,0.066901,1.42805,,,,,,
,,0.053361,0.080323,,,,,,
,,0.046361,1.30601,,,,,,
,,0.060749,0.087434,,,,,,
,,0.040879,1.19698,,,,,,
,,0.0415,0.093748,,,,,,
,,0.043965,1.35734,,,,,,
,,0.053048,0.088916,,,,,,
,,0.03512,1.15167,,,,,,
,,0.047305,0.087188,,,,,,
,,0.042132,1.33186,,,,,,
,,0.051226,0.090267,,,,,,
,,0.057665,1.36523,,,,,,
,,0.052417,0.076818,,,,,,
,,0.046262,1.31752,,,,,,
,,0.054198,0.079815,,,,,,
,,0.043207,1.13846,,,,,,
,,0.050263,0.094814,,,,,,
,,0.043868,1.30979,,,,,,
,,0.057447,0.09109,,,,,,
,,0.043868,0.070037,,,,,,
,,0.046248,1.24767,,,,,,
,,0.040378,1.32813,,,,,,
,,0.046716,0.096799,,,,,,
,,0.037553,1.11989,,,,,,
,,0.045394,0.08937,,,,,,
,,0.060104,1.54549,,,,,,
,,0.050951,0.078319,,,,,,
,,0.041889,1.27918,,,,,,
,,0.047176,0.082693,,,,,,
,,0.042937,1.3607,,,,,,
,,0.05419,0.088474,,,,,,
,,0.043115,1.15226,,,,,,
,,0.047148,0.095098,,,,,,
,,0.042724,1.31699,,,,,,
,,0.053316,0.095595,,,,,,
,,0.120455,1.47502,,,,,,
,,0.049078,0.079505,,,,,,
,,0.041146,1.29753,,,,,,
,,0.058657,0.092091,,,,,,
,,0.036956,1.15234,,,,,,
,,0.051304,0.095565,,,,,,
,,0.043973,1.29657,,,,,,
,,0.043458,0.083214,,,,,,
,,0.041237,1.22043,,,,,,
,,0.074847,0.084933,,,,,,
,,0.046856,1.41214,,,,,,
,,0.055593,0.082025,,,,,,
,,0.039901,1.18609,,,,,,
,,0.055169,0.084223,,,,,,
,,0.045456,1.3494,,,,,,
,,0.050128,0.100554,,,,,,
,,0.042962,1.27006,,,,,,
,,0.047959,0.096939,,,,,,
,,0.042044,1.39568,,,,,,
,,0.049087,0.095606,,,,,,
,,0.035846,1.17142,,,,,,
,,0.039908,0.085103,,,,,,
,,0.051709,1.37631,,,,,,
,,0.052961,0.081402,,,,,,
,,0.038491,1.18825,,,,,,
,,0.049414,0.088718,,,,,,
,,0.04014,1.39551,,,,,,
,,0.048195,0.083333,,,,,,
,,0.041144,1.17591,,,,,,
,,0.05905,0.090502,,,,,,
,,0.041961,1.38793,,,,,,
,,0.03797,0.099945,,,,,,
,,0.075089,1.20776,,,,,,
,,0.042061,0.086444,,,,,,
,,0.049648,1.29457,,,,,,
,,0.068261,0.083809,,,,,,
,,0.035742,1.12183,,,,,,
,,0.043311,0.090222,,,,,,
,,0.040309,1.3999,,,,,,
,,0.060049,0.082197,,,,,,
,,0.044245,1.22711,,,,,,
,,0.050763,0.088106,,,,,,
,,0.244135,1.50002,,,,,,
,,0.063186,0.082976,,,,,,
,,0.03936,1.17219,,,,,,
,,0.047591,0.099096,,,,,,
,,0.041386,1.50448,,,,,,
,,0.053224,0.089345,,,,,,
,,0.042126,1.33398,,,,,,
,,0.115435,0.091939,,,,,,
,,0.038484,1.48775,,,,,,
,,0.077781,0.090329,,,,,,
,,0.041524,1.24249,,,,,,
,,0.054867,0.084384,,,,,,
,,0.736315,1.51232,,,,,,
,,0.059114,0.070208,,,,,,
,,0.06401,0.069719,,,,,,
,,0.038388,1.25544,,,,,,
,,0.094337,2.00896,,,,,,
,,0.058038,0.239134,,,,,,
,,0.04056,1.25053,,,,,,
,,0.04238,0.093108,,,,,,
,,0.057989,2.03042,,,,,,
,,0.053927,0.085186,,,,,,
,,0.130998,1.33364,,,,,,
,,0.048059,0.076771,,,,,,
,,0.066675,1.7377,,,,,,
,,0.04223,0.075304,,,,,,
,,0.039915,1.27149,,,,,,
,,0.054641,0.102075,,,,,,
,,0.044585,1.37296,,,,,,
,,0.066469,0.092462,,,,,,
,,0.114415,1.49695,,,,,,
,,0.055191,0.087028,,,,,,
,,0.095719,2.22634,,,,,,
,,0.050756,0.096949,,,,,,
,,0.332138,1.90418,,,,,,
,,0.076256,0.096758,,,,,,
,,0.060019,1.84769,,,,,,
,,0.175682,0.086102,,,,,,
,,0.049894,1.77788,,,,,,
,,0.039324,0.089539,,,,,,
,,0.059441,1.89124,,,,,,
,,0.042928,0.091488,,,,,,
,,0.071806,1.49077,,,,,,
,,0.074034,0.117967,,,,,,
,,0.129836,1.89258,,,,,,
,,0.036111,0.089487,,,,,,
,,0.05672,1.48718,,,,,,
,,0.052286,0.088024,,,,,,
,,0.041866,1.47335,,,,,,
,,0.086483,0.105035,,,,,,
,,0.042743,1.49549,,,,,,
,,0.033617,0.079246,,,,,,
,,0.039775,1.28647,,,,,,
,,0.035981,0.099313,,,,,,
,,0.128246,1.27281,,,,,,
,,0.058527,0.095556,,,,,,
,,0.04311,1.43929,,,,,,
,,0.057861,0.104865,,,,,,
,,0.125292,1.45871,,,,,,
,,0.26751,0.081824,,,,,,
,,0.052088,1.80405,,,,,,
,,0.162894,0.09354,,,,,,
,,0.040006,1.30342,,,,,,
,,0.045334,0.099748,,,,,,
,,0.043491,1.37994,,,,,,
,,0.058437,0.08602,,,,,,
,,0.111279,1.32787,,,,,,
,,0.044119,0.077001,,,,,,
,,0.042136,1.57798,,,,,,
,,0.047803,0.079667,,,,,,
,,0.039554,1.18855,,,,,,
,,0.043382,0.096769,,,,,,
,,0.041286,1.37835,,,,,,
,,0.047117,0.085284,,,,,,
,,0.05584,1.19937,,,,,,
,,0.105262,0.100283,,,,,,
,,0.04107,1.40483,,,,,,
,,0.04383,0.085982,,,,,,
,,0.041377,1.15862,,,,,,
,,0.051249,0.087934,,,,,,
,,0.049653,1.3575,,,,,,
,,0.044254,0.093742,,,,,,
,,0.044852,1.34888,,,,,,
,,0.076413,0.099516,,,,,,
,,0.041246,1.34586,,,,,,
,,0.054667,0.110542,,,,,,
,,0.039751,1.17923,,,,,,
,,0.049063,0.099145,,,,,,
,,0.040321,1.35973,,,,,,
,,0.058591,0.082786,,,,,,
,,0.04022,1.30495,,,,,,
,,0.040332,0.103749,,,,,,
,,0.040751,1.38488,,,,,,
,,0.047909,0.088258,,,,,,
,,0.039748,1.20389,,,,,,
,,0.040939,0.107493,,,,,,
,,0.046188,1.41741,,,,,,
,,0.055031,0.095143,,,,,,
,,0.049607,1.21689,,,,,,
,,0.048151,0.08769,,,,,,
,,0.160881,2.09007,,,,,,
,,0.050291,0.08547,,,,,,
,,0.057334,1.44847,,,,,,
,,0.042341,0.085282,,,,,,
,,0.050149,1.55619,,,,,,
,,0.14525,0.137284,,,,,,
,,0.043452,1.27561,,,,,,
,,0.043144,0.094766,,,,,,
,,0.071173,1.30031,,,,,,
,,0.056101,0.085615,,,,,,
,,0.038376,1.28495,,,,,,
,,0.099153,0.098176,,,,,,
,,0.161497,1.46212,,,,,,
,,0.041011,0.075325,,,,,,
,,0.049389,1.21999,,,,,,
,,0.052742,0.082687,,,,,,
,,0.053291,1.40545,,,,,,
,,0.06369,0.079942,,,,,,
,,0.054556,1.68778,,,,,,
,,0.042099,0.078751,,,,,,
,,0.04339,1.45982,,,,,,
,,0.045916,0.083671,,,,,,
,,0.056676,1.52742,,,,,,
,,0.041885,0.093822,,,,,,
,,0.155031,1.65517,,,,,,
,,0.058418,0.076307,,,,,,
,,0.041567,1.33379,,,,,,
,,0.042417,0.095597,,,,,,
,,0.115198,1.59539,,,,,,
,,0.046493,0.083619,,,,,,
,,0.048001,1.46264,,,,,,
,,0.054393,0.089016,,,,,,
,,0.044455,1.45547,,,,,,
,,0.045189,0.101997,,,,,,
,,0.051586,1.86298,,,,,,
,,0.057475,0.081845,,,,,,
,,0.045084,1.42051,,,,,,
,,0.047539,0.090782,,,,,,
,,0.057019,1.74364,,,,,,
,,0.052157,0.077847,,,,,,
,,0.042384,1.44171,,,,,,
,,0.059435,0.173511,,,,,,
,,0.126773,1.81084,,,,,,
,,0.057868,0.080669,,,,,,
,,0.045194,1.48354,,,,,,
,,0.06006,0.097807,,,,,,
,,0.120058,1.47896,,,,,,
,,0.048485,0.077161,,,,,,
,,0.066625,1.75226,,,,,,
,,0.051673,0.083764,,,,,,
,,0.064408,2.06526,,,,,,
,,0.047069,0.084609,,,,,,
,,0.044919,1.51357,,,,,,
,,0.047339,0.09806,,,,,,
,,0.127568,1.39184,,,,,,
,,0.10325,0.079452,,,,,,
,,0.044259,1.49775,,,,,,
,,0.156165,0.104878,,,,,,
,,0.120853,1.5145,,,,,,
,,0.316198,0.081213,,,,,,
,,0.061469,1.83206,,,,,,
,,0.224764,0.09896,,,,,,
,,0.149865,2.34188,,,,,,
,,0.101433,0.082444,,,,,,
,,0.131523,1.79859,,,,,,
,,0.054194,0.087295,,,,,,
,,0.170418,1.89764,,,,,,
,,0.091848,0.203513,,,,,,
,,0.05888,1.90262,,,,,,
,,0.062453,0.099992,,,,,,
,,0.127518,2.0068,,,,,,
,,0.044077,0.080549,,,,,,
,,0.121401,1.92166,,,,,,
,,0.11299,0.100718,,,,,,
,,0.060712,1.74537,,,,,,
,,0.046059,0.089383,,,,,,
,,0.051061,1.81831,,,,,,
,,0.056489,0.103733,,,,,,
,,0.09847,1.8184,,,,,,
,,0.079879,0.086873,,,,,,
,,0.117395,1.92097,,,,,,
,,0.070172,0.095592,,,,,,
,,0.161395,1.6624,,,,,,
,,0.055832,0.119168,,,,,,
,,0.044329,1.65938,,,,,,
,,0.052896,0.09386,,,,,,
,,0.21139,1.23333,,,,,,
,,0.081423,0.090895,,,,,,
,,0.073557,2.13277,,,,,,
,,0.049933,0.093441,,,,,,
,,0.041349,1.31073,,,,,,
,,0.039268,0.090925,,,,,,
,,0.135595,1.74254,,,,,,
,,0.181842,0.090443,,,,,,
,,0.045162,1.3922,,,,,,
,,0.050535,0.096702,,,,,,
,,0.044527,1.44538,,,,,,
,,0.04532,0.09536,,,,,,
,,0.171579,1.61642,,,,,,
,,0.054885,0.09512,,,,,,
,,0.04392,1.56985,,,,,,
,,0.045917,0.092061,,,,,,
,,0.082402,1.55534,,,,,,
,,0.036089,0.101344,,,,,,
,,0.140954,1.84788,,,,,,
,,0.04454,0.086063,,,,,,
,,0.0687,1.74325,,,,,,
,,0.147527,0.08922,,,,,,
,,0.105744,2.11705,,,,,,
,,0.072637,0.088615,,,,,,
,,0.05782,1.80969,,,,,,
,,0.036701,0.084768,,,,,,
,,0.048045,1.55591,,,,,,
,,0.053063,0.101211,,,,,,
,,0.042783,1.57461,,,,,,
,,0.121975,0.091998,,,,,,
,,0.046391,1.65894,,,,,,
,,0.236121,0.255968,,,,,,
,,0.229638,0.290423,,,,,,
,,0.353906,1.97159,,,,,,
,,0.169778,1.97769,,,,,,
,,0.042538,0.100749,,,,,,
,,0.151408,1.64276,,,,,,
,,0.051514,0.156431,,,,,,
,,0.376945,1.8757,,,,,,
,,0.066748,0.097867,,,,,,
,,0.066493,1.71321,,,,,,
,,0.059725,1.76906,,,,,,
,,0.056575,0.086773,,,,,,
,,0.088911,1.69002,,,,,,
,,0.066791,0.125385,,,,,,
,,0.112694,1.72463,,,,,,
,,0.060291,0.068457,,,,,,
,,0.177886,1.75998,,,,,,
,,0.058869,0.081897,,,,,,
,,0.044326,1.68026,,,,,,
,,0.064079,0.102619,,,,,,
,,0.084041,1.60297,,,,,,
,,0.068113,0.11938,,,,,,
,,0.112611,2.22066,,,,,,
,,0.084234,0.084196,,,,,,
,,0.089667,1.82814,,,,,,
,,0.064033,0.099373,,,,,,
,,0.072819,1.78824,,,,,,
,,0.05618,0.08776,,,,,,
,,0.044101,1.34981,,,,,,
,,0.066064,0.090218,,,,,,
,,0.046602,1.63888,,,,,,
,,0.065851,0.113505,,,,,,
,,0.044444,1.43116,,,,,,
,,0.05685,0.094303,,,,,,
,,0.047089,1.51266,,,,,,
,,0.0863,0.095151,,,,,,
,,0.039965,1.44192,,,,,,
,,0.057859,0.114616,,,,,,
,,0.043487,1.55234,,,,,,
,,0.048918,0.09954,,,,,,
,,0.040468,1.32522,,,,,,
,,0.064479,0.08125,,,,,,
,,0.040812,1.4179,,,,,,
,,0.060869,0.086775,,,,,,
,,0.044429,1.49355,,,,,,
,,0.056738,0.085702,,,,,,
,,0.045028,1.46189,,,,,,
,,0.053314,0.101092,,,,,,
,,0.1482,1.46038,,,,,,
,,0.072575,0.086366,,,,,,
,,0.216545,1.99426,,,,,,
,,0.055787,0.09584,,,,,,
,,0.044947,1.46822,,,,,,
,,0.05903,0.080018,,,,,,
,,0.046451,1.58237,,,,,,
,,0.128746,0.088327,,,,,,
,,0.039546,1.47636,,,,,,
,,0.075635,0.096083,,,,,,
,,0.044547,1.58867,,,,,,
,,0.056645,0.092315,,,,,,
,,0.04086,1.4661,,,,,,
,,0.056986,0.097272,,,,,,
,,0.046564,1.53825,,,,,,
,,0.061357,0.099917,,,,,,
,,0.047048,1.44797,,,,,,
,,0.204755,0.101095,,,,,,
,,0.04942,1.49252,,,,,,
,,0.061125,0.103079,,,,,,
,,0.066974,1.89433,,,,,,
,,0.06062,0.083886,,,,,,
,,0.048724,1.69668,,,,,,
,,0.085006,0.109594,,,,,,
,,0.041272,1.61794,,,,,,
,,0.090426,0.095475,,,,,,
,,0.047417,1.46392,,,,,,
,,0.041736,0.090668,,,,,,
,,0.074082,1.86071,,,,,,
,,0.050149,0.086857,,,,,,
,,0.046725,1.67267,,,,,,
,,0.041574,0.105189,,,,,,
,,0.04277,1.41132,,,,,,
,,0.040174,0.100724,,,,,,
,,0.045163,1.46543,,,,,,
,,0.052284,0.080881,,,,,,
,,0.055244,1.627,,,,,,
,,0.046025,0.094004,,,,,,
,,0.048423,1.48249,,,,,,
,,0.050496,0.100087,,,,,,
,,0.064742,1.8005,,,,,,
,,0.050943,0.085142,,,,,,
,,0.055703,1.94446,,,,,,
,,0.04804,0.078998,,,,,,
,,0.041824,1.32306,,,,,,
,,0.050192,0.102851,,,,,,
,,0.043591,1.61176,,,,,,
,,0.085899,0.091503,,,,,,
,,0.045226,1.42689,,,,,,
,,0.075252,0.08275,,,,,,
,,0.047598,1.52228,,,,,,
,,0.235533,0.116474,,,,,,
,,0.066174,1.80229,,,,,,
,,0.055629,0.079264,,,,,,
,,0.185185,1.5466,,,,,,
,,0.049226,0.089082,,,,,,
,,0.050736,1.36332,,,,,,
,,0.140543,0.097973,,,,,,
,,0.046192,1.58211,,,,,,
,,0.044754,0.115149,,,,,,
,,0.04381,1.36412,,,,,,
,,0.050576,0.098534,,,,,,
,,0.116016,1.8005,,,,,,
,,0.044669,0.087696,,,,,,
,,0.043454,1.48813,,,,,,
,,0.047507,0.099335,,,,,,
,,0.041427,1.7417,,,,,,
,,0.057689,0.087918,,,,,,
,,0.057058,1.80883,,,,,,
,,0.034132,0.099403,,,,,,
,,0.045057,1.61036,,,,,,
,,0.049729,0.093665,,,,,,
,,0.125685,1.66596,,,,,,
,,0.05008,0.080484,,,,,,
,,0.093962,1.88317,,,,,,
,,0.060061,0.104591,,,,,,
,,0.094225,1.58894,,,,,,
,,0.196337,0.087762,,,,,,
,,0.705949,1.69884,,,,,,
,,0.058803,0.111392,,,,,,
,,0.044504,1.4246,,,,,,
,,0.07029,0.110176,,,,,,
,,0.119505,1.84579,,,,,,
,,0.063221,0.08425,,,,,,
,,0.043954,1.37708,,,,,,
,,0.061498,0.08586,,,,,,
,,0.130961,1.75799,,,,,,
,,0.05564,0.077914,,,,,,
,,0.042508,1.43967,,,,,,
,,0.058229,0.09279,,,,,,
,,0.137903,1.68029,,,,,,
,,0.051403,0.076313,,,,,,
,,0.044485,1.44213,,,,,,
,,0.050505,0.088439,,,,,,
,,0.046198,1.75964,,,,,,
,,0.059241,0.087176,,,,,,
,,0.134605,1.92463,,,,,,
,,0.05679,0.092836,,,,,,
,,0.103811,1.83499,,,,,,
,,0.100189,0.158528,,,,,,
,,0.045225,1.58732,,,,,,
,,0.059563,0.091119,,,,,,
,,0.047724,1.79135,,,,,,
,,0.180582,0.082701,,,,,,
,,0.047577,1.50824,,,,,,
,,0.046656,0.088429,,,,,,
,,0.048646,1.68534,,,,,,
,,0.051978,0.098745,,,,,,
,,0.045816,1.51043,,,,,,
,,0.061616,0.085276,,,,,,
,,0.048245,1.75003,,,,,,
,,0.041518,0.092413,,,,,,
,,0.045123,1.50341,,,,,,
,,0.061992,0.085327,,,,,,
,,0.095294,1.96318,,,,,,
,,0.153223,0.086157,,,,,,
,,0.223433,2.3656,,,,,,
,,0.052934,0.078207,,,,,,
,,0.201978,2.55459,,,,,,
,,0.043576,0.093755,,,,,,
,,0.195159,2.13381,,,,,,
,,0.189784,0.090754,,,,,,
,,0.06667,2.02136,,,,,,
,,0.056078,0.091814,,,,,,
,,0.124205,2.00372,,,,,,
,,0.036696,0.088312,,,,,,
,,0.11796,1.81655,,,,,,
,,0.052616,0.085232,,,,,,
,,0.15262,1.80263,,,,,,
,,0.051003,0.089732,,,,,,
,,0.195105,2.44872,,,,,,
,,0.342349,0.242821,,,,,,
,,0.103034,2.21649,,,,,,
,,0.232761,0.097378,,,,,,
,,0.19573,2.01272,,,,,,
,,0.034669,0.107953,,,,,,
,,0.16296,2.45391,,,,,,
,,0.044518,0.097733,,,,,,
,,0.30723,2.70267,,,,,,
,,0.249946,0.21344,,,,,,
,,0.047375,2.64482,,,,,,
,,0.195402,0.094635,,,,,,
,,0.05011,1.95143,,,,,,
,,0.178977,0.101697,,,,,,
,,0.059849,1.79226,,,,,,
,,0.069344,0.236039,,,,,,
,,0.048226,1.67359,,,,,,
,,0.055492,0.102156,,,,,,
,,0.116624,1.87809,,,,,,
,,0.040202,0.083996,,,,,,
,,0.046719,1.60929,,,,,,
,,0.043059,0.107195,,,,,,
,,0.057578,1.78734,,,,,,
,,0.034923,0.092334,,,,,,
,,0.047128,1.6005,,,,,,
,,0.040708,0.098837,,,,,,
,,0.134088,1.60923,,,,,,
,,0.041366,0.088667,,,,,,
,,0.045943,1.6479,,,,,,
,,0.164004,0.091388,,,,,,
,,0.0568,1.69725,,,,,,
,,0.135742,0.081889,,,,,,
,,0.202696,1.75822,,,,,,
,,0.041546,0.08387,,,,,,
,,0.043751,1.55685,,,,,,
,,0.181359,0.106046,,,,,,
,,0.085801,1.9734,,,,,,
,,0.110115,0.092982,,,,,,
,,0.048261,1.44917,,,,,,
,,0.031561,0.16451,,,,,,
,,0.046266,1.48868,,,,,,
,,0.037526,0.10347,,,,,,
,,0.127535,1.77649,,,,,,
,,0.035919,0.094799,,,,,,
,,0.044304,1.53857,,,,,,
,,0.06106,0.122202,,,,,,
,,0.137398,1.59618,,,,,,
,,0.043675,0.097928,,,,,,
,,0.048938,1.91056,,,,,,
,,0.034776,0.122204,,,,,,
,,0.181142,1.49085,,,,,,
,,0.039225,0.090404,,,,,,
,,0.121416,2.04656,,,,,,
,,0.035041,0.079199,,,,,,
,,0.046247,1.37379,,,,,,
,,0.308484,0.105282,,,,,,
,,0.270948,1.68662,,,,,,
,,0.046779,0.079918,,,,,,
,,0.045855,1.52541,,,,,,
,,0.032539,0.111782,,,,,,
,,0.045621,1.58076,,,,,,
,,0.053314,0.109403,,,,,,
,,0.041799,1.46019,,,,,,
,,0.040265,0.096397,,,,,,
,,0.072131,1.53596,,,,,,
,,0.035316,0.088013,,,,,,
,,0.099731,1.63823,,,,,,
,,0.04824,0.095266,,,,,,
,,0.048346,1.62278,,,,,,
,,0.174248,0.108253,,,,,,
,,0.189367,1.66244,,,,,,
,,0.047716,0.095076,,,,,,
,,0.054427,1.88974,,,,,,
,,0.041276,0.088401,,,,,,
,,0.041881,1.37727,,,,,,
,,0.033436,0.103632,,,,,,
,,0.271848,1.69286,,,,,,
,,0.059036,0.11043,,,,,,
,,0.046355,1.46122,,,,,,
